state_name,county_fips,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff
Tennessee,47071,Hardin County,10293,1704,12094,8589,0.851083182,0.140896312,0.71018687
Tennessee,47073,Hawkins County,22066,3987,26266,18079,0.840097464,0.151793193,0.688304272
Tennessee,47075,Haywood County,3286,3311,6652,-25,0.493986771,0.497745039,-0.003758268
Tennessee,47077,Henderson County,10083,1902,12047,8181,0.83697186,0.15788163,0.67909023
Tennessee,47079,Henry County,11629,3286,15076,8343,0.771358451,0.217962324,0.553396126
Tennessee,47081,Hickman County,8265,1968,10309,6297,0.801726647,0.190901154,0.610825492
Tennessee,47083,Houston County,2989,773,3810,2216,0.784514436,0.202887139,0.581627297
Tennessee,47085,Humphreys County,6400,1767,8264,4633,0.774443369,0.213818974,0.560624395
Tennessee,47087,Jackson County,4586,1040,5676,3546,0.807963354,0.183227625,0.624735729
Tennessee,47089,Jefferson County,21068,4503,25815,16565,0.816114662,0.174433469,0.641681193
Tennessee,47091,Johnson County,6829,1212,8102,5617,0.842878302,0.149592693,0.693285608
Tennessee,47093,Knox County,130815,87516,221864,43299,0.589617964,0.394457866,0.195160098
Tennessee,47095,Lake County,1493,429,1939,1064,0.769984528,0.221248066,0.548736462
Tennessee,47097,Lauderdale County,5633,2571,8266,3062,0.681466247,0.311033148,0.370433099
Tennessee,47099,Lawrence County,16429,2939,19533,13490,0.841089438,0.150463318,0.69062612
Tennessee,47101,Lewis County,4852,991,5890,3861,0.8237691,0.168251273,0.655517827
Tennessee,47103,Lincoln County,13208,2782,16128,10426,0.818948413,0.17249504,0.646453373
Tennessee,47105,Loudon County,25226,7625,33209,17601,0.759613358,0.229606432,0.530006926
Tennessee,47107,McMinn County,19673,4207,24072,15466,0.817256564,0.174767365,0.642489199
Tennessee,47109,McNairy County,9437,1727,11267,7710,0.83757877,0.153279489,0.684299281
Tennessee,47111,Macon County,8958,1277,10333,7681,0.866931191,0.123584632,0.74334656
Tennessee,47113,Madison County,23385,16115,39964,7270,0.585151636,0.403237914,0.181913722
Tennessee,47115,Marion County,10788,3026,13933,7762,0.774276897,0.217182229,0.557094667
Tennessee,47117,Marshall County,12426,3390,15962,9036,0.778473875,0.212379401,0.566094474
Tennessee,47119,Maury County,37376,14145,52090,23231,0.717527356,0.271549242,0.445978115
Tennessee,47121,Meigs County,5085,968,6099,4117,0.833743237,0.158714543,0.675028693
Tennessee,47123,Monroe County,18526,3608,22323,14918,0.829906375,0.161627021,0.668279353
Tennessee,47125,Montgomery County,47795,32736,81755,15059,0.584612562,0.400415877,0.184196685
Tennessee,47127,Moore County,3060,542,3654,2518,0.837438424,0.148330597,0.689107827
Tennessee,47129,Morgan County,7427,1054,8560,6373,0.867640187,0.123130841,0.744509346
Tennessee,47131,Obion County,10596,2221,12900,8375,0.821395349,0.172170543,0.649224806
Tennessee,47133,Overton County,9042,1931,11069,7111,0.81687596,0.17445117,0.64242479
Tennessee,47135,Perry County,3139,558,3716,2581,0.844725511,0.150161464,0.694564047
Tennessee,47137,Pickett County,2441,487,2954,1954,0.82633717,0.164861205,0.661475965
Tennessee,47139,Polk County,7302,1356,8727,5946,0.836713647,0.155379856,0.681333792
Tennessee,47141,Putnam County,25554,8991,34939,16563,0.731388992,0.257334211,0.474054781
Tennessee,47143,Rhea County,11974,2312,14444,9662,0.828994738,0.160066464,0.668928275
Tennessee,47145,Roane County,21011,6073,27412,14938,0.766489129,0.221545309,0.54494382
Tennessee,47147,Robertson County,26260,8428,35070,17832,0.748788138,0.240319361,0.508468777
Tennessee,47149,Rutherford County,88811,56656,147656,32155,0.601472341,0.38370266,0.217769681
Tennessee,47151,Scott County,8608,942,9605,7666,0.896199896,0.09807392,0.798125976
Tennessee,47153,Sequatchie County,6522,1292,7890,5230,0.82661597,0.163751584,0.662864385
Tennessee,47155,Sevier County,35207,8322,43970,26885,0.800705026,0.189265408,0.611439618
Tennessee,47157,Shelby County,118917,201759,326497,-82842,0.364220804,0.617950548,-0.253729743
Tennessee,47159,Smith County,7655,1595,9336,6060,0.819944302,0.170844045,0.649100257
Tennessee,47161,Stewart County,5389,1160,6620,4229,0.814048338,0.175226586,0.638821752
Tennessee,47163,Sullivan County,58154,16624,75541,41530,0.7698336,0.220065924,0.549767676
Tennessee,47165,Sumner County,68767,27874,97761,40893,0.703419564,0.285123925,0.418295639
Tennessee,47167,Tipton County,20303,6178,26733,14125,0.75947331,0.231100138,0.528373172
Tennessee,47169,Trousdale County,3359,856,4251,2503,0.79016702,0.201364385,0.588802635
Tennessee,47171,Unicoi County,6876,1578,8541,5298,0.805057956,0.184755883,0.620302072
Tennessee,47173,Union County,7384,1216,8669,6168,0.851770677,0.140269927,0.71150075
Tennessee,47175,Van Buren County,2718,524,3265,2194,0.832465544,0.160490046,0.671975498
Tennessee,47177,Warren County,13192,3647,17015,9545,0.775315898,0.214340288,0.56097561
Tennessee,47179,Washington County,42299,18131,61234,24168,0.690776366,0.296093673,0.394682693
Tennessee,47181,Wayne County,6016,762,6831,5254,0.880690968,0.111550285,0.769140682
Tennessee,47183,Weakley County,10541,2725,13394,7816,0.786994176,0.203449306,0.583544871
Tennessee,47185,White County,10717,2105,12931,8612,0.828783543,0.162787101,0.665996443
Tennessee,47187,Williamson County,94562,47695,144668,46867,0.653648353,0.329685902,0.323962452
Tennessee,47189,Wilson County,56425,23855,81254,32570,0.694427351,0.293585547,0.400841805
Texas,48001,Anderson County,15597,3635,19353,11962,0.805921563,0.187826177,0.618095386
Texas,48003,Andrews County,5205,806,6059,4399,0.859052649,0.133025252,0.726027397
Texas,48005,Angelina County,26049,8146,34419,17903,0.756820361,0.236671606,0.520148755
Texas,48007,Aransas County,10090,2831,13028,7259,0.774485723,0.217301197,0.557184526
Texas,48009,Archer County,4592,520,5132,4072,0.894777864,0.101325019,0.793452845
Texas,48011,Armstrong County,1029,77,1109,952,0.92786294,0.069431921,0.858431019
Texas,48013,Atascosa County,13142,5153,18442,7989,0.712612515,0.279416549,0.433195966
Texas,48015,Austin County,12457,2816,15379,9641,0.81000065,0.183106834,0.626893816
Texas,48017,Bailey County,1395,332,1740,1063,0.801724138,0.190804598,0.61091954
Texas,48019,Bandera County,10939,2532,13592,8407,0.804811654,0.186286051,0.618525603
Texas,48021,Bastrop County,23301,15989,39788,7312,0.585628833,0.401854831,0.183774002
Texas,48023,Baylor County,1471,184,1670,1287,0.880838323,0.110179641,0.770658683
Texas,48025,Bee County,6111,2606,8789,3505,0.695300944,0.296506997,0.398793947
Texas,48027,Bell County,75161,53973,130557,21188,0.575694907,0.413405639,0.162289268
Texas,48029,Bexar County,337545,411389,757547,-73844,0.445576314,0.543054094,-0.09747778
Texas,48031,Blanco County,6447,1973,8518,4474,0.756867809,0.231627143,0.525240667
Texas,48033,Borden County,370,16,387,354,0.956072351,0.041343669,0.914728682
Texas,48035,Bosque County,7969,1524,9571,6445,0.832619371,0.15923101,0.673388361
Texas,48037,Bowie County,27122,9282,36629,17840,0.740451555,0.253405771,0.487045783
Texas,48039,Brazoria County,95867,63976,161950,31891,0.591954307,0.395035505,0.196918802
Texas,48041,Brazos County,56671,33844,91847,22827,0.617015254,0.368482367,0.248532886
Texas,48043,Brewster County,2545,1969,4576,576,0.556162587,0.430288462,0.125874126
Texas,48045,Briscoe County,666,72,744,594,0.89516129,0.096774194,0.798387097
Texas,48047,Brooks County,1077,1308,2402,-231,0.448376353,0.544546211,-0.096169858
Texas,48049,Brown County,14593,2132,16853,12461,0.865899246,0.126505667,0.73939358
Texas,48051,Burleson County,7590,1705,9365,5885,0.810464495,0.182060865,0.628403631
Texas,48053,Burnet County,21795,6114,28147,15681,0.774327637,0.217216755,0.557110882
Texas,48055,Caldwell County,8880,6618,15686,2262,0.566109907,0.421904883,0.144205024
Texas,48057,Calhoun County,5939,1853,7832,4086,0.758299285,0.236593463,0.521705822
Texas,48059,Callahan County,6180,761,6985,5419,0.884753042,0.108947745,0.775805297
Texas,48061,Cameron County,60991,54258,116122,6733,0.525232083,0.467249961,0.057982122
Texas,48063,Camp County,4011,1201,5242,2810,0.765165967,0.229111026,0.536054941
Texas,48065,Carson County,2866,290,3172,2576,0.903530895,0.091424968,0.812105927
Texas,48067,Cass County,11693,2406,14140,9287,0.826944837,0.170155587,0.65678925
Texas,48069,Castro County,1594,418,2021,1176,0.788718456,0.206828303,0.581890153
Texas,48071,Chambers County,20567,4192,24971,16375,0.823635417,0.167874735,0.655760682
Texas,48073,Cherokee County,16593,3744,20502,12849,0.809335675,0.18261633,0.626719344
Texas,48075,Childress County,1991,263,2272,1728,0.876320423,0.115757042,0.76056338
Texas,48077,Clay County,5288,584,5906,4704,0.89536065,0.098882492,0.796478158
Texas,48079,Cochran County,735,148,893,587,0.823068309,0.165733483,0.657334826
Texas,48081,Coke County,1623,179,1814,1444,0.894707828,0.098676957,0.796030871
Texas,48083,Coleman County,3712,428,4155,3284,0.893381468,0.103008424,0.790373045
Texas,48085,Collin County,279534,222115,515167,57419,0.542608513,0.431151452,0.111457061
Texas,48087,Collingsworth County,1066,135,1201,931,0.887593672,0.112406328,0.775187344
Texas,48089,Colorado County,7824,2108,9994,5716,0.782869722,0.210926556,0.571943166
Texas,48091,Comal County,74756,27680,103465,47076,0.722524525,0.267530083,0.454994443
Texas,48093,Comanche County,5679,834,6544,4845,0.867817848,0.127444988,0.740372861
Texas,48095,Concho County,1038,153,1198,885,0.866444073,0.127712855,0.738731219
Texas,48097,Cooke County,16975,3310,20432,13665,0.83080462,0.162000783,0.668803837
Texas,48099,Coryell County,16688,6959,23911,9729,0.697921459,0.291037598,0.406883861
Texas,48101,Cottle County,565,89,657,476,0.859969559,0.135464231,0.724505327
Texas,48103,Crane County,1195,186,1387,1009,0.861571738,0.134102379,0.727469358
Texas,48105,Crockett County,1087,323,1417,764,0.76711362,0.227946366,0.539167255
Texas,48107,Crosby County,1416,451,1880,965,0.753191489,0.239893617,0.513297872
Texas,48109,Culberson County,451,319,781,132,0.577464789,0.408450704,0.169014085
Texas,48111,Dallam County,1285,152,1447,1133,0.888044229,0.105044921,0.782999309
Texas,48113,Dallas County,322569,511118,848948,-188549,0.379963202,0.602060432,-0.222097231
Texas,48115,Dawson County,2810,667,3511,2143,0.800341783,0.189974366,0.610367417
Texas,48117,Deaf Smith County,3233,1019,4286,2214,0.754316379,0.237750817,0.516565562
Texas,48119,Delta County,2250,397,2658,1853,0.846501129,0.149360421,0.697140707
Texas,48121,Denton County,250521,191503,448729,59018,0.558290193,0.426767604,0.131522589
Texas,48123,DeWitt County,6515,1270,7824,5245,0.832694274,0.162321063,0.670373211
Texas,48125,Dickens County,844,146,993,698,0.849949648,0.147029204,0.702920443
Texas,48127,Dimmit County,1653,1765,3427,-112,0.482346075,0.515027721,-0.032681646
Texas,48129,Donley County,1512,174,1712,1338,0.88317757,0.101635514,0.781542056
Texas,48131,Duval County,2439,2003,4461,436,0.546738399,0.449002466,0.097735934
Texas,48133,Eastland County,7397,918,8363,6479,0.884491211,0.109769222,0.77472199
Texas,48135,Ector County,32429,9881,42615,22548,0.760976182,0.231866714,0.529109468
Texas,48137,Edwards County,869,133,1005,736,0.864676617,0.132338308,0.732338308
Texas,48139,Ellis County,64763,33850,99485,30913,0.65098256,0.340252299,0.310730261
Texas,48141,El Paso County,105124,143156,251371,-38032,0.418202577,0.569500857,-0.15129828
Texas,48143,Erath County,15349,2871,18350,12478,0.836457766,0.156457766,0.68
Texas,48145,Falls County,4520,1713,6276,2807,0.720203952,0.272944551,0.447259401
Texas,48147,Fannin County,13648,2607,16385,11041,0.832956973,0.159108941,0.673848032
Texas,48149,Fayette County,10699,2515,13327,8184,0.802806333,0.188714639,0.614091694
Texas,48151,Fisher County,1487,330,1829,1157,0.813012575,0.180426463,0.632586113
Texas,48153,Floyd County,1715,358,2089,1357,0.82096697,0.171373863,0.649593107
Texas,48155,Foard County,448,92,545,356,0.822018349,0.168807339,0.653211009
Texas,48157,Fort Bend County,173592,179310,362259,-5718,0.479193064,0.49497735,-0.015784287
Texas,48159,Franklin County,4473,813,5310,3660,0.842372881,0.153107345,0.689265537
Texas,48161,Freestone County,7500,1499,9045,6001,0.829187396,0.165726921,0.663460475
Texas,48163,Frio County,3060,1848,4933,1212,0.620312183,0.374619907,0.245692277
Texas,48165,Gaines County,5840,538,6416,5302,0.910224439,0.083852868,0.826371571
Texas,48167,Galveston County,100295,56732,158933,43563,0.631052079,0.356955447,0.274096632
Texas,48169,Garza County,1374,213,1599,1161,0.859287054,0.133208255,0.726078799
Texas,48171,Gillespie County,13202,3160,16482,10042,0.800995025,0.191724305,0.60927072
Texas,48173,Glasscock County,623,38,663,585,0.939668175,0.057315234,0.882352941
Texas,48175,Goliad County,3178,778,3984,2400,0.797690763,0.195281124,0.602409639
Texas,48177,Gonzales County,5981,1729,7755,4252,0.771244358,0.222952934,0.548291425
Texas,48179,Gray County,6691,845,7580,5846,0.882717678,0.111477573,0.771240106
Texas,48181,Grayson County,50556,14800,65888,35756,0.767302088,0.224623604,0.542678485
Texas,48183,Gregg County,33026,13294,46699,19732,0.707210004,0.28467419,0.422535814
Texas,48185,Grimes County,11197,2734,14043,8463,0.797336751,0.194687745,0.602649007
Texas,48187,Guadalupe County,54691,29573,85097,25118,0.642690107,0.347521064,0.295169042
Texas,48189,Hale County,7283,1903,9278,5380,0.78497521,0.20510886,0.579866351
Texas,48191,Hall County,992,149,1149,843,0.863359443,0.129677981,0.733681462
Texas,48193,Hamilton County,3809,625,4464,3184,0.853270609,0.140008961,0.713261649
Texas,48195,Hansford County,1842,146,1999,1696,0.92146073,0.073036518,0.848424212
Texas,48197,Hardeman County,1210,188,1405,1022,0.861209964,0.133807829,0.727402135
Texas,48199,Hardin County,24691,3347,28157,21344,0.8769045,0.118869198,0.758035302
Texas,48201,Harris County,722695,808771,1556310,-86076,0.464364426,0.519672173,-0.055307747
Texas,48203,Harrison County,22658,7369,30226,15289,0.749619533,0.243796731,0.505822802
Texas,48205,Hartley County,1843,163,2016,1680,0.914186508,0.080853175,0.833333333
Texas,48207,Haskell County,1918,313,2246,1605,0.8539626,0.13935886,0.71460374
Texas,48209,Hays County,58438,65528,125688,-7090,0.464944943,0.521354465,-0.056409522
Texas,48211,Hemphill County,1412,190,1612,1222,0.875930521,0.117866005,0.758064516
Texas,48213,Henderson County,31379,6919,38528,24460,0.814446636,0.179583679,0.634862957
Texas,48215,Hidalgo County,110760,104517,217194,6243,0.509958839,0.481214951,0.028743888
Texas,48217,Hill County,13669,2919,16703,10750,0.818355984,0.174759025,0.643596959
Texas,48219,Hockley County,6616,1323,7987,5293,0.828346062,0.165644172,0.662701891
Texas,48221,Hood County,30174,6070,36538,24104,0.825825168,0.166128414,0.659696754
Texas,48223,Hopkins County,13754,2917,16773,10837,0.820008347,0.173910451,0.646097895
Texas,48225,Houston County,7247,2065,9362,5182,0.774086734,0.220572527,0.553514206
Texas,48227,Howard County,7817,1759,9640,6058,0.810892116,0.18246888,0.628423237
Texas,48229,Hudspeth County,759,275,1038,484,0.731213873,0.264932563,0.46628131
Texas,48231,Hunt County,36137,10212,46703,25925,0.773761857,0.21865833,0.555103527
Texas,48233,Hutchinson County,7273,913,8241,6360,0.882538527,0.110787526,0.771751001
Texas,48235,Irion County,761,105,868,656,0.876728111,0.120967742,0.755760369
Texas,48237,Jack County,3819,363,4201,3456,0.909069269,0.086407998,0.822661271
Texas,48239,Jackson County,5386,907,6329,4479,0.851003318,0.14330858,0.707694739
Texas,48241,Jasper County,13162,2615,15839,10547,0.830986805,0.165098807,0.665887998
Texas,48243,Jeff Davis County,699,450,1169,249,0.597946963,0.384944397,0.213002566
Texas,48245,Jefferson County,46596,38936,86272,7660,0.540105712,0.451316766,0.088788947
Texas,48247,Jim Hogg County,725,856,1585,-131,0.457413249,0.540063091,-0.082649842
Texas,48249,Jim Wells County,7636,5577,13268,2059,0.575520048,0.42033464,0.155185409
Texas,48251,Johnson County,60752,19247,80691,41505,0.752896853,0.238527221,0.514369632
Texas,48253,Jones County,5988,907,6946,5081,0.862078894,0.13057875,0.731500144
Texas,48255,Karnes County,4001,1051,5075,2950,0.788374384,0.207093596,0.581280788
Texas,48257,Kaufman County,44063,24726,69366,19337,0.63522475,0.356457054,0.278767696
Texas,48259,Kendall County,22668,6355,29295,16313,0.773783922,0.216931217,0.556852705
Texas,48261,Kenedy County,115,41,158,74,0.727848101,0.259493671,0.46835443
Texas,48263,Kent County,390,50,445,340,0.876404494,0.112359551,0.764044944
Texas,48265,Kerr County,21615,6315,28156,15300,0.767687171,0.22428612,0.543401051
Texas,48267,Kimble County,2126,261,2402,1865,0.885095754,0.10865945,0.776436303
Texas,48269,King County,129,6,135,123,0.955555556,0.044444444,0.911111111
Texas,48271,Kinney County,1063,346,1419,717,0.749119098,0.243833686,0.505285412
Texas,48273,Kleberg County,5612,4338,10010,1274,0.560639361,0.433366633,0.127272727
Texas,48275,Knox County,1156,214,1376,942,0.840116279,0.155523256,0.684593023
Texas,48277,Lamar County,17044,4079,21236,12965,0.80259936,0.192079488,0.610519872
Texas,48279,Lamb County,3398,729,4151,2669,0.818597928,0.175620332,0.642977596
Texas,48281,Lampasas County,8961,2232,11296,6729,0.79328966,0.197592068,0.595697592
Texas,48283,La Salle County,1417,933,2360,484,0.600423729,0.395338983,0.205084746
Texas,48285,Lavaca County,9215,1235,10486,7980,0.878790769,0.117776082,0.761014686
Texas,48287,Lee County,6724,1640,8413,5084,0.799239273,0.194936408,0.604302865
Texas,48289,Leon County,7982,1033,9060,6949,0.881015453,0.11401766,0.766997792
Texas,48291,Liberty County,25241,5952,31316,19289,0.806009707,0.190062588,0.61594712
Texas,48293,Limestone County,7081,1921,9069,5160,0.780791708,0.211820487,0.568971221
Texas,48295,Lipscomb County,1125,123,1259,1002,0.893566322,0.097696585,0.795869738
Texas,48297,Live Oak County,4307,761,5092,3546,0.845836606,0.149450118,0.696386489
Texas,48299,Llano County,10902,2613,13622,8289,0.800323007,0.191822053,0.608500954
Texas,48301,Loving County,86,10,97,76,0.886597938,0.103092784,0.783505155
Texas,48303,Lubbock County,86547,37148,124972,49399,0.692531127,0.297250584,0.395280543
Texas,48305,Lynn County,2175,371,2567,1804,0.847292559,0.144526685,0.702765875
Texas,48307,McCulloch County,3033,455,3513,2578,0.863364646,0.12951893,0.733845716
Texas,48309,McLennan County,64606,33863,99490,30743,0.649371796,0.340365866,0.30900593
Texas,48311,McMullen County,448,37,487,411,0.919917864,0.075975359,0.843942505
Texas,48313,Madison County,4498,964,5489,3534,0.819457096,0.175623975,0.643833121
Texas,48315,Marion County,3577,1101,4714,2476,0.758803564,0.23355961,0.525243954
Texas,48317,Martin County,1825,247,2083,1578,0.876140182,0.118578973,0.75756121
Texas,48319,Mason County,2076,434,2526,1642,0.821852732,0.171813143,0.650039588
Texas,48321,Matagorda County,9957,3231,13308,6726,0.748196573,0.242786294,0.50541028
Texas,48323,Maverick County,9285,6373,15743,2912,0.589785937,0.404814838,0.184971098
Texas,48325,Medina County,17464,6950,24598,10514,0.709976421,0.282543296,0.427433125
Texas,48327,Menard County,861,170,1039,691,0.828681424,0.163618864,0.66506256
Texas,48329,Midland County,46944,11351,58800,35593,0.798367347,0.193044218,0.605323129
Texas,48331,Milam County,8691,2331,11093,6360,0.783467051,0.210132516,0.573334535
Texas,48333,Mills County,2418,310,2741,2108,0.882159796,0.11309741,0.769062386
Texas,48335,Mitchell County,2144,352,2513,1792,0.85316355,0.140071628,0.713091922
Texas,48337,Montague County,9825,1208,11097,8617,0.885374426,0.10885825,0.776516176
Texas,48339,Montgomery County,221964,82277,307134,139687,0.722694329,0.26788633,0.454807999
Texas,48341,Moore County,4458,860,5359,3598,0.831871618,0.160477701,0.671393917
Texas,48343,Morris County,4092,1312,5433,2780,0.753175041,0.241487208,0.511687834
Texas,48345,Motley County,612,35,650,577,0.941538462,0.053846154,0.887692308
Texas,48347,Nacogdoches County,17575,7690,25470,9885,0.690027483,0.301923832,0.388103651
Texas,48349,Navarro County,14983,4708,19829,10275,0.75561047,0.237430027,0.518180443
Texas,48351,Newton County,4781,952,5749,3829,0.831622891,0.165594016,0.666028875
Texas,48353,Nolan County,4048,1020,5114,3028,0.791552601,0.199452483,0.592100117
Texas,48355,Nueces County,67201,53248,121614,13953,0.552576184,0.437844327,0.114731857
Texas,48357,Ochiltree County,2723,269,3008,2454,0.90525266,0.089428191,0.815824468
Texas,48359,Oldham County,895,74,974,821,0.91889117,0.075975359,0.842915811
Texas,48361,Orange County,30191,5945,36328,24246,0.831066946,0.163647875,0.667419071
Texas,48363,Palo Pinto County,11093,2143,13333,8950,0.8319958,0.160729018,0.671266782
Texas,48365,Panola County,9500,1905,11437,7595,0.830637405,0.166564659,0.664072746
Texas,48367,Parker County,75168,14872,90802,60296,0.827823176,0.163784939,0.664038237
Texas,48369,Parmer County,2123,368,2504,1755,0.84784345,0.146964856,0.700878594
Texas,48371,Pecos County,3042,1144,4233,1898,0.718639263,0.270257501,0.448381762
Texas,48373,Polk County,19216,4910,24285,14306,0.791270331,0.202182417,0.589087914
Texas,48375,Potter County,23007,8748,32091,14259,0.71692998,0.272599794,0.444330186
Texas,48377,Presidio County,686,1289,1994,-603,0.344032096,0.646439318,-0.302407222
Texas,48379,Rains County,5649,869,6554,4780,0.861916387,0.132590784,0.729325603
Texas,48381,Randall County,53314,12935,66854,40379,0.797469112,0.193481317,0.603987794
Texas,48383,Reagan County,800,141,949,659,0.842992624,0.14857745,0.694415174
Texas,48385,Real County,1625,315,1958,1310,0.829928498,0.160878447,0.669050051
Texas,48387,Red River County,4682,1103,5796,3579,0.807798482,0.190303658,0.617494824
Texas,48389,Reeves County,2340,1070,3439,1270,0.680430358,0.311136958,0.369293399
Texas,48391,Refugio County,2134,919,3072,1215,0.694661458,0.299153646,0.395507813
Texas,48393,Roberts County,547,20,570,527,0.959649123,0.035087719,0.924561404
Texas,48395,Robertson County,6177,1926,8154,4251,0.757542311,0.236203091,0.52133922
Texas,48397,Rockwall County,43542,18092,62251,25450,0.699458643,0.290629869,0.408828774
Texas,48399,Runnels County,3580,452,4056,3128,0.882642998,0.111439842,0.771203156
Texas,48401,Rusk County,17234,4337,21702,12897,0.794120358,0.199843332,0.594277025
Texas,48403,Sabine County,4972,590,5581,4382,0.890879771,0.105715822,0.785163949
Texas,48405,San Augustine County,2917,809,3747,2108,0.778489458,0.215906058,0.5625834
Texas,48407,San Jacinto County,10524,2175,12789,8349,0.822894675,0.170068027,0.652826648
Texas,48409,San Patricio County,17337,8025,25572,9312,0.67796809,0.313819803,0.364148287
Texas,48411,San Saba County,2412,276,2703,2136,0.892341842,0.102108768,0.790233074
Texas,48413,Schleicher County,906,192,1108,714,0.817689531,0.173285199,0.644404332
Texas,48415,Scurry County,4945,734,5720,4211,0.86451049,0.128321678,0.736188811
Texas,48417,Shackelford County,1565,146,1727,1419,0.906195715,0.084539664,0.821656051
Texas,48419,Shelby County,8164,1741,9948,6423,0.820667471,0.175010052,0.645657419
Texas,48421,Sherman County,817,48,872,769,0.936926606,0.055045872,0.881880734
Texas,48423,Smith County,74862,28041,103815,46821,0.721109666,0.270105476,0.45100419
Texas,48425,Somervell County,4493,751,5285,3742,0.850141911,0.142100284,0.708041627
Texas,48427,Starr County,9487,6862,16419,2625,0.5778062,0.417930446,0.159875754
Texas,48429,Stephens County,3368,384,3761,2984,0.895506514,0.102100505,0.793406009
Texas,48431,Sterling County,583,43,629,540,0.926868045,0.06836248,0.858505564
Texas,48433,Stonewall County,604,110,716,494,0.843575419,0.153631285,0.689944134
Texas,48435,Sutton County,1167,228,1400,939,0.833571429,0.162857143,0.670714286
Texas,48437,Swisher County,1840,403,2265,1437,0.812362031,0.177924945,0.634437086
Texas,48439,Tarrant County,426626,384501,822680,42125,0.518580736,0.467376137,0.0512046
Texas,48441,Taylor County,41198,13624,55386,27574,0.743834182,0.245982739,0.497851443
Texas,48443,Terrell County,314,91,405,223,0.775308642,0.224691358,0.550617284
Texas,48445,Terry County,2815,587,3419,2228,0.823340158,0.171687628,0.65165253
Texas,48447,Throckmorton County,823,73,900,750,0.914444444,0.081111111,0.833333333
Texas,48449,Titus County,7861,2275,10208,5586,0.770082288,0.22286442,0.547217868
Texas,48451,Tom Green County,33399,11585,45438,21814,0.735045557,0.254962806,0.48008275
Texas,48453,Travis County,170787,398981,580285,-228194,0.294315724,0.687560423,-0.393244699
Texas,48455,Trinity County,6136,1195,7374,4941,0.832112829,0.162055872,0.670056957
Texas,48457,Tyler County,8286,1249,9577,7037,0.86519787,0.130416623,0.734781247
Texas,48459,Upshur County,16939,2820,19882,14119,0.851976662,0.141836837,0.710139825
Texas,48461,Upton County,1149,146,1303,1003,0.881811205,0.112049117,0.769762087
Texas,48463,Uvalde County,6482,3218,9769,3264,0.663527485,0.329409356,0.334118129
Texas,48465,Val Verde County,9162,5282,14578,3880,0.628481273,0.362326794,0.266154479
Texas,48467,Van Zandt County,24351,3450,27935,20901,0.871702166,0.123500984,0.748201181
Texas,48469,Victoria County,25010,9998,35239,15012,0.709725021,0.283719742,0.426005278
Texas,48471,Walker County,17515,7461,25170,10054,0.695868097,0.296424315,0.399443782
Texas,48473,Waller County,17077,10183,27545,6894,0.619967326,0.369685968,0.250281358
Texas,48475,Ward County,3115,627,3764,2488,0.827577046,0.166578108,0.660998937
Texas,48477,Washington County,14020,4058,18208,9962,0.769991213,0.222869069,0.547122144
Texas,48479,Webb County,33384,31952,65845,1432,0.507008885,0.48526084,0.021748045
Texas,48481,Wharton County,12439,3910,16452,8529,0.756078288,0.237661075,0.518417214
Texas,48483,Wheeler County,2093,169,2272,1924,0.921214789,0.074383803,0.846830986
Texas,48485,Wichita County,31818,12237,44497,19581,0.715059442,0.275007304,0.440052138
Texas,48487,Wilbarger County,3566,860,4463,2706,0.799014116,0.192695496,0.60631862
Texas,48489,Willacy County,2856,2673,5563,183,0.513392055,0.480496135,0.032895919
Texas,48491,Williamson County,155310,147766,308163,7544,0.503986527,0.479505976,0.024480551
Texas,48493,Wilson County,20894,6247,27270,14647,0.766189952,0.229079575,0.537110378
Texas,48495,Winkler County,1646,283,1932,1363,0.851966874,0.146480331,0.705486542
Texas,48497,Wise County,32385,5605,38230,26780,0.8471096,0.146612608,0.700496992
Texas,48499,Wood County,20621,3618,24381,17003,0.845781551,0.148394241,0.69738731
Texas,48501,Yoakum County,2039,342,2393,1697,0.852068533,0.142916841,0.709151692
Texas,48503,Young County,7298,962,8309,6336,0.878324708,0.115778072,0.762546636
Texas,48505,Zapata County,2970,1877,4871,1093,0.609731061,0.385341819,0.224389242
Texas,48507,Zavala County,1482,1984,3492,-502,0.424398625,0.568155785,-0.143757159
Utah,49001,Beaver County,2781,394,3212,2387,0.865815691,0.122665006,0.743150685
Utah,49003,Box Elder County,22853,5274,28909,17579,0.790515065,0.182434536,0.608080529
Utah,49005,Cache County,39457,18718,60229,20739,0.655116306,0.310780521,0.344335785
Utah,49007,Carbon County,6719,2525,9445,4194,0.711381683,0.267337215,0.444044468
Utah,49009,Daggett County,443,101,550,342,0.805454545,0.183636364,0.621818182
Utah,49011,Davis County,101293,59895,166492,41398,0.608395599,0.359747015,0.248648584
Utah,49013,Duchesne County,7815,1009,8967,6806,0.871528939,0.112523698,0.759005241
Utah,49015,Emery County,4341,603,5011,3738,0.866294153,0.120335262,0.74595889
Utah,49017,Garfield County,2211,541,2811,1670,0.786552828,0.1924582,0.594094628
Utah,49019,Grand County,2327,2828,5300,-501,0.439056604,0.533584906,-0.094528302
Utah,49021,Iron County,21571,5683,27876,15888,0.773819773,0.203867126,0.569952647
Utah,49023,Juab County,5671,734,6518,4937,0.870052163,0.11261123,0.757440933
